FrameCnt,DiffTime_ms,Date,Time,rel_alt,abs_alt,iso,shutter,fnum,ev,color_md,focal_len,latitude,longitude,ct,center_lat,center_lon,ground_offset_m,heading_deg,frame_num
820,34,2026-04-27,15:22:54.181,118.3,828.342,100,1/1250.0,1.7,0,default,24.0,32.102635,35.209729,5201,32.102635,35.21098352737611,118.29999999999998,90.0,819
821,33,2026-04-27,15:22:54.214,118.3,828.342,100,1/1250.0,1.7,0,default,24.0,32.102635,35.209729,5200,32.102635,35.21098352737611,118.29999999999998,90.0,820
822,34,2026-04-27,15:22:54.246,118.3,828.342,100,1/1250.0,1.7,0,default,24.0,32.102635,35.209729,5200,32.102635,35.21098352737611,118.29999999999998,90.0,821
823,33,2026-04-27,15:22:54.281,118.3,828.342,100,1/1250.0,1.7,0,default,24.0,32.102635,35.209729,5199,32.102635,35.21098352737611,118.29999999999998,90.0,822
824,33,2026-04-27,15:22:54.314,118.3,828.342,100,1/1250.0,1.7,0,default,24.0,32.102635,35.209729,5199,32.102635,35.21098352737611,118.29999999999998,90.0,823
825,34,2026-04-27,15:22:54.346,118.3,828.342,100,1/1250.0,1.7,0,default,24.0,32.102635,35.209729,5199,32.102635,35.21098352737611,118.29999999999998,90.0,824
826,33,2026-04-27,15:22:54.381,118.3,828.342,100,1/1250.0,1.7,0,default,24.0,32.102635,35.209729,5199,32.102635,35.21098352737611,118.29999999999998,90.0,825
827,33,2026-04-27,15:22:54.414,118.4,828.442,100,1/1250.0,1.7,0,default,24.0,32.102635,35.209729,5199,32.102635,35.210984587838816,118.39999999999999,90.0,826
828,34,2026-04-27,15:22:54.448,118.4,828.442,100,1/1250.0,1.7,0,default,24.0,32.102635,35.209729,5199,32.102635,35.210984587838816,118.39999999999999,90.0,827
829,33,2026-04-27,15:22:54.480,118.4,828.442,100,1/1250.0,1.7,0,default,24.0,32.102635,35.209729,5199,32.102635,35.210984587838816,118.39999999999999,90.0,828
830,33,2026-04-27,15:22:54.514,118.6,828.642,100,1/1250.0,1.7,0,default,24.0,32.102635,35.209729,5199,32.102635,35.21098670876422,118.59999999999998,90.0,829
831,34,2026-04-27,15:22:54.548,118.6,828.642,100,1/1250.0,1.7,0,default,24.0,32.102635,35.209729,5199,32.102635,35.21098670876422,118.59999999999998,90.0,830
832,33,2026-04-27,15:22:54.581,118.6,828.642,100,1/1250.0,1.7,0,default,24.0,32.102635,35.209729,5199,32.102635,35.21098670876422,118.59999999999998,90.0,831
833,34,2026-04-27,15:22:54.614,118.7,828.742,100,1/1250.0,1.7,0,default,24.0,32.102635,35.209729,5199,32.102635,35.21098776922692,118.69999999999999,90.0,832
834,33,2026-04-27,15:22:54.648,118.7,828.742,100,1/1250.0,1.7,0,default,24.0,32.102635,35.209729,5199,32.102635,35.21098776922692,118.69999999999999,90.0,833
835,33,2026-04-27,15:22:54.681,118.7,828.742,100,1/1250.0,1.7,0,default,24.0,32.102635,35.209729,5199,32.102635,35.21098776922692,118.69999999999999,90.0,834
836,34,2026-04-27,15:22:54.714,118.8,828.842,100,1/1250.0,1.7,0,default,24.0,32.102635,35.209729,5199,32.102635,35.21098882968962,118.79999999999998,90.0,835
837,33,2026-04-27,15:22:54.747,118.8,828.842,100,1/1250.0,1.7,0,default,24.0,32.102635,35.209729,5199,32.102635,35.21098882968962,118.79999999999998,90.0,836
838,33,2026-04-27,15:22:54.781,118.8,828.842,100,1/1250.0,1.7,0,default,24.0,32.102635,35.209729,5199,32.102635,35.21098882968962,118.79999999999998,90.0,837
839,34,2026-04-27,15:22:54.815,118.9,828.942,100,1/1250.0,1.7,0,default,24.0,32.102635,35.209729,5199,32.102635,35.21098989015232,118.89999999999999,90.0,838
840,33,2026-04-27,15:22:54.847,118.9,828.942,100,1/1250.0,1.7,0,default,24.0,32.102635,35.209729,5199,32.102635,35.21098989015232,118.89999999999999,90.0,839
841,34,2026-04-27,15:22:54.881,118.9,828.942,100,1/1250.0,1.7,0,default,24.0,32.102635,35.209729,5199,32.102635,35.21098989015232,118.89999999999999,90.0,840
842,33,2026-04-27,15:22:54.915,118.9,828.942,100,1/1250.0,1.7,0,default,24.0,32.102635,35.20973,5199,32.102635,35.21099089015232,118.89999999999999,90.0,841
843,33,2026-04-27,15:22:54.948,118.9,828.942,100,1/1250.0,1.7,0,default,24.0,32.102635,35.20973,5199,32.102635,35.21099089015232,118.89999999999999,90.0,842
844,34,2026-04-27,15:22:54.981,118.9,828.942,100,1/1250.0,1.7,0,default,24.0,32.102635,35.20973,5199,32.102635,35.21099089015232,118.89999999999999,90.0,843
845,33,2026-04-27,15:22:55.015,118.9,828.942,100,1/1250.0,1.7,0,default,24.0,32.102635,35.20973,5199,32.102635,35.21099089015232,118.89999999999999,90.0,844
846,33,2026-04-27,15:22:55.047,118.9,828.942,100,1/1250.0,1.7,0,default,24.0,32.102635,35.20973,5199,32.102635,35.21099089015232,118.89999999999999,90.0,845
847,34,2026-04-27,15:22:55.081,118.9,828.942,100,1/1250.0,1.7,0,default,24.0,32.102635,35.20973,5199,32.102635,35.21099089015232,118.89999999999999,90.0,846
848,33,2026-04-27,15:22:55.115,118.9,828.942,100,1/1250.0,1.7,0,default,24.0,32.102635,35.20973,5199,32.102635,35.21099089015232,118.89999999999999,90.0,847
849,33,2026-04-27,15:22:55.148,118.9,828.942,100,1/1250.0,1.7,0,default,24.0,32.102635,35.20973,5199,32.102635,35.21099089015232,118.89999999999999,90.0,848
850,34,2026-04-27,15:22:55.182,118.9,828.942,100,1/1250.0,1.7,0,default,24.0,32.102635,35.20973,5199,32.102635,35.21099089015232,118.89999999999999,90.0,849
851,33,2026-04-27,15:22:55.214,118.9,828.942,100,1/1250.0,1.7,0,default,24.0,32.102635,35.20973,5199,32.102635,35.21099089015232,118.89999999999999,90.0,850
852,34,2026-04-27,15:22:55.248,118.9,828.942,100,1/1250.0,1.7,0,default,24.0,32.102635,35.20973,5199,32.102635,35.21099089015232,118.89999999999999,90.0,851
853,33,2026-04-27,15:22:55.281,118.9,828.942,100,1/1250.0,1.7,0,default,24.0,32.102635,35.20973,5199,32.102635,35.21099089015232,118.89999999999999,90.0,852
854,33,2026-04-27,15:22:55.315,118.9,828.942,100,1/1250.0,1.7,0,default,24.0,32.102635,35.20973,5199,32.102635,35.21099089015232,118.89999999999999,90.0,853
855,34,2026-04-27,15:22:55.348,118.9,828.942,100,1/1250.0,1.7,0,default,24.0,32.102635,35.20973,5199,32.102635,35.21099089015232,118.89999999999999,90.0,854
856,33,2026-04-27,15:22:55.382,118.9,828.942,100,1/1250.0,1.7,0,default,24.0,32.102635,35.20973,5199,32.102635,35.21099089015232,118.89999999999999,90.0,855
857,33,2026-04-27,15:22:55.415,118.9,828.942,100,1/1250.0,1.7,0,default,24.0,32.102635,35.20973,5199,32.102635,35.21099089015232,118.89999999999999,90.0,856
858,34,2026-04-27,15:22:55.448,118.9,828.942,100,1/1250.0,1.7,0,default,24.0,32.102635,35.20973,5199,32.102635,35.21099089015232,118.89999999999999,90.0,857
859,33,2026-04-27,15:22:55.482,118.9,828.942,100,1/1250.0,1.7,0,default,24.0,32.102635,35.20973,5199,32.102635,35.21099089015232,118.89999999999999,90.0,858
860,33,2026-04-27,15:22:55.515,119.0,829.042,100,1/1250.0,1.7,0,default,24.0,32.102635,35.20973,5199,32.102635,35.21099195061502,118.99999999999999,90.0,859
861,34,2026-04-27,15:22:55.549,119.0,829.042,100,1/1250.0,1.7,0,default,24.0,32.102635,35.20973,5199,32.102635,35.21099195061502,118.99999999999999,90.0,860
862,33,2026-04-27,15:22:55.582,119.0,829.042,100,1/1250.0,1.7,0,default,24.0,32.102635,35.20973,5199,32.102635,35.21099195061502,118.99999999999999,90.0,861
863,34,2026-04-27,15:22:55.614,119.0,829.042,100,1/1250.0,1.7,0,default,24.0,32.102635,35.209731,5199,32.102635,35.210992950615015,118.99999999999999,90.0,862
864,33,2026-04-27,15:22:55.649,119.0,829.042,100,1/1250.0,1.7,0,default,24.0,32.102635,35.209731,5199,32.102635,35.210992950615015,118.99999999999999,90.0,863
865,33,2026-04-27,15:22:55.682,119.0,829.042,100,1/1250.0,1.7,0,default,24.0,32.102635,35.209731,5199,32.102635,35.210992950615015,118.99999999999999,90.0,864
866,34,2026-04-27,15:22:55.715,119.2,829.242,100,1/1250.0,1.7,0,default,24.0,32.102635,35.209731,5199,32.102635,35.210995071540424,119.19999999999999,90.0,865
867,33,2026-04-27,15:22:55.748,119.2,829.242,100,1/1250.0,1.7,0,default,24.0,32.102635,35.209731,5199,32.102635,35.210995071540424,119.19999999999999,90.0,866
868,33,2026-04-27,15:22:55.782,119.2,829.242,100,1/1250.0,1.7,0,default,24.0,32.102635,35.209731,5199,32.102635,35.210995071540424,119.19999999999999,90.0,867
869,34,2026-04-27,15:22:55.815,119.3,829.342,100,1/1250.0,1.7,0,default,24.0,32.102635,35.209731,5199,32.102635,35.210996132003125,119.29999999999998,90.0,868
870,33,2026-04-27,15:22:55.849,119.3,829.342,100,1/1250.0,1.7,0,default,24.0,32.102635,35.209731,5199,32.102635,35.210996132003125,119.29999999999998,90.0,869
871,34,2026-04-27,15:22:55.882,119.3,829.342,100,1/1250.0,1.7,0,default,24.0,32.102635,35.209731,5199,32.102635,35.210996132003125,119.29999999999998,90.0,870
872,33,2026-04-27,15:22:55.916,119.3,829.342,100,1/1250.0,1.7,0,default,24.0,32.102635,35.209731,5199,32.102635,35.210996132003125,119.29999999999998,90.0,871
873,33,2026-04-27,15:22:55.948,119.3,829.342,100,1/1250.0,1.7,0,default,24.0,32.102635,35.209731,5199,32.102635,35.210996132003125,119.29999999999998,90.0,872
874,34,2026-04-27,15:22:55.982,119.3,829.342,100,1/1250.0,1.7,0,default,24.0,32.102635,35.209731,5199,32.102635,35.210996132003125,119.29999999999998,90.0,873
875,33,2026-04-27,15:22:56.016,119.4,829.442,100,1/1250.0,1.7,0,default,24.0,32.102635,35.209731,5199,32.102635,35.210997192465825,119.39999999999999,90.0,874
876,33,2026-04-27,15:22:56.049,119.4,829.442,100,1/1250.0,1.7,0,default,24.0,32.102635,35.209731,5199,32.102635,35.210997192465825,119.39999999999999,90.0,875
877,34,2026-04-27,15:22:56.082,119.4,829.442,100,1/1250.0,1.7,0,default,24.0,32.102635,35.209731,5199,32.102635,35.210997192465825,119.39999999999999,90.0,876
878,33,2026-04-27,15:22:56.116,119.4,829.442,100,1/1250.0,1.7,0,default,24.0,32.102635,35.209731,5199,32.102635,35.210997192465825,119.39999999999999,90.0,877
879,33,2026-04-27,15:22:56.149,119.4,829.442,100,1/1250.0,1.7,0,default,24.0,32.102635,35.209731,5199,32.102635,35.210997192465825,119.39999999999999,90.0,878
880,34,2026-04-27,15:22:56.183,119.4,829.442,100,1/1250.0,1.7,0,default,24.0,32.102635,35.209731,5199,32.102635,35.210997192465825,119.39999999999999,90.0,879
881,33,2026-04-27,15:22:56.216,119.4,829.442,100,1/1250.0,1.7,0,default,24.0,32.102635,35.209731,5199,32.102635,35.210997192465825,119.39999999999999,90.0,880
882,34,2026-04-27,15:22:56.249,119.4,829.442,100,1/1250.0,1.7,0,default,24.0,32.102635,35.209731,5199,32.102635,35.210997192465825,119.39999999999999,90.0,881
883,33,2026-04-27,15:22:56.283,119.4,829.442,100,1/1250.0,1.7,0,default,24.0,32.102635,35.209731,5199,32.102635,35.210997192465825,119.39999999999999,90.0,882
884,33,2026-04-27,15:22:56.316,119.4,829.442,100,1/1250.0,1.7,0,default,24.0,32.102635,35.209731,5199,32.102635,35.210997192465825,119.39999999999999,90.0,883
885,34,2026-04-27,15:22:56.349,119.4,829.442,100,1/1250.0,1.7,0,default,24.0,32.102635,35.209731,5199,32.102635,35.210997192465825,119.39999999999999,90.0,884
886,33,2026-04-27,15:22:56.383,119.4,829.442,100,1/1250.0,1.7,0,default,24.0,32.102635,35.209731,5199,32.102635,35.210997192465825,119.39999999999999,90.0,885
887,33,2026-04-27,15:22:56.416,119.4,829.442,100,1/1250.0,1.7,0,default,24.0,32.102635,35.209731,5199,32.102635,35.210997192465825,119.39999999999999,90.0,886
888,34,2026-04-27,15:22:56.449,119.4,829.442,100,1/1250.0,1.7,0,default,24.0,32.102635,35.209731,5199,32.102635,35.210997192465825,119.39999999999999,90.0,887
889,33,2026-04-27,15:22:56.482,119.4,829.442,100,1/1250.0,1.7,0,default,24.0,32.102635,35.209731,5199,32.102635,35.210997192465825,119.39999999999999,90.0,888
890,33,2026-04-27,15:22:56.516,119.4,829.442,100,1/1250.0,1.7,0,default,24.0,32.102635,35.209731,5199,32.102635,35.210997192465825,119.39999999999999,90.0,889
891,34,2026-04-27,15:22:56.550,119.4,829.442,100,1/1250.0,1.7,0,default,24.0,32.102635,35.209731,5199,32.102635,35.210997192465825,119.39999999999999,90.0,890
892,33,2026-04-27,15:22:56.583,119.4,829.442,100,1/1250.0,1.7,0,default,24.0,32.102635,35.209731,5199,32.102635,35.210997192465825,119.39999999999999,90.0,891
893,34,2026-04-27,15:22:56.616,119.4,829.442,100,1/1250.0,1.7,0,default,24.0,32.102634,35.209731,5199,32.102634,35.21099719245196,119.39999999999999,90.0,892
894,33,2026-04-27,15:22:56.650,119.4,829.442,100,1/1250.0,1.7,0,default,24.0,32.102634,35.209731,5199,32.102634,35.21099719245196,119.39999999999999,90.0,893
895,33,2026-04-27,15:22:56.682,119.4,829.442,100,1/1250.0,1.7,0,default,24.0,32.102634,35.209731,5199,32.10311367613688,35.21086351695807,119.39999999999999,63.43494882292201,894
896,34,2026-04-27,15:22:56.716,119.4,829.442,100,1/1250.0,1.7,0,default,24.0,32.102634,35.209731,5199,32.10311367613688,35.21086351695807,119.39999999999999,63.43494882292201,895
897,33,2026-04-27,15:22:56.749,119.4,829.442,100,1/1250.0,1.7,0,default,24.0,32.102634,35.209731,5199,32.10311367613688,35.21086351695807,119.39999999999999,63.43494882292201,896
898,33,2026-04-27,15:22:56.783,119.4,829.442,100,1/1250.0,1.7,0,default,24.0,32.102634,35.209731,5199,32.10311367613688,35.21086351695807,119.39999999999999,63.43494882292201,897
899,34,2026-04-27,15:22:56.817,119.4,829.442,100,1/1250.0,1.7,0,default,24.0,32.102634,35.209731,5199,32.10311367613688,35.21086351695807,119.39999999999999,63.43494882292201,898
900,33,2026-04-27,15:22:56.850,119.4,829.442,100,1/1250.0,1.7,0,default,24.0,32.102634,35.209731,5199,32.10311367613688,35.21086351695807,119.39999999999999,63.43494882292201,899
901,34,2026-04-27,15:22:56.883,119.4,829.442,100,1/1250.0,1.7,0,default,24.0,32.102634,35.209731,5199,32.10311367613688,35.21086351695807,119.39999999999999,63.43494882292201,900
902,33,2026-04-27,15:22:56.917,119.4,829.442,100,1/1250.0,1.7,0,default,24.0,32.102635,35.209731,5199,32.103114676136876,35.21086351697047,119.39999999999999,63.43494882292201,901
903,33,2026-04-27,15:22:56.950,119.4,829.442,100,1/1250.0,1.7,0,default,24.0,32.102635,35.209731,5199,32.103114676136876,35.21086351697047,119.39999999999999,63.43494882292201,902
904,34,2026-04-27,15:22:56.983,119.4,829.442,100,1/1250.0,1.7,0,default,24.0,32.102635,35.209731,5199,32.103114676136876,35.21086351697047,119.39999999999999,63.43494882292201,903
905,33,2026-04-27,15:22:57.017,119.4,829.442,100,1/1250.0,1.7,0,default,24.0,32.102635,35.209731,5199,32.103114676136876,35.21086351697047,119.39999999999999,63.43494882292201,904
906,33,2026-04-27,15:22:57.050,119.4,829.442,100,1/1250.0,1.7,0,default,24.0,32.102635,35.209731,5199,32.103114676136876,35.21086351697047,119.39999999999999,63.43494882292201,905
907,34,2026-04-27,15:22:57.083,119.4,829.442,100,1/1250.0,1.7,0,default,24.0,32.102635,35.209731,5199,32.10370758844924,35.209731,119.39999999999999,0.0,906
908,33,2026-04-27,15:22:57.117,119.5,829.542,100,1/1250.0,1.7,0,default,24.0,32.102635,35.209731,5199,32.103708486764525,35.209731,119.49999999999999,0.0,907
909,33,2026-04-27,15:22:57.150,119.5,829.542,100,1/1250.0,1.7,0,default,24.0,32.102635,35.209731,5199,32.103708486764525,35.209731,119.49999999999999,0.0,908
910,34,2026-04-27,15:22:57.183,119.5,829.542,100,1/1250.0,1.7,0,default,24.0,32.102635,35.209731,5199,32.103708486764525,35.209731,119.49999999999999,0.0,909
911,33,2026-04-27,15:22:57.217,119.7,829.742,100,1/1250.0,1.7,0,default,24.0,32.102635,35.209731,5199,32.10371028339509,35.209731,119.69999999999999,0.0,910
912,34,2026-04-27,15:22:57.249,119.7,829.742,100,1/1250.0,1.7,0,default,24.0,32.102635,35.209731,5199,32.10371028339509,35.209731,119.69999999999999,0.0,911
913,33,2026-04-27,15:22:57.284,119.7,829.742,100,1/1250.0,1.7,0,default,24.0,32.102635,35.209731,5199,32.10371028339509,35.209731,119.69999999999999,0.0,912
914,33,2026-04-27,15:22:57.317,119.8,829.842,100,1/1250.0,1.7,0,default,24.0,32.102635,35.209731,5199,32.10371118171037,35.209731,119.79999999999998,0.0,913
915,34,2026-04-27,15:22:57.350,119.8,829.842,100,1/1250.0,1.7,0,default,24.0,32.102635,35.209731,5199,32.10371118171037,35.209731,119.79999999999998,0.0,914
916,33,2026-04-27,15:22:57.383,119.8,829.842,100,1/1250.0,1.7,0,default,24.0,32.102635,35.209731,5199,32.10371118171037,35.209731,119.79999999999998,0.0,915
917,33,2026-04-27,15:22:57.417,119.8,829.842,100,1/1250.0,1.7,0,default,24.0,32.102635,35.209731,5199,32.10371118171037,35.209731,119.79999999999998,0.0,916
918,34,2026-04-27,15:22:57.450,119.8,829.842,100,1/1250.0,1.7,0,default,24.0,32.102635,35.209731,5199,32.10371118171037,35.209731,119.79999999999998,0.0,917
919,33,2026-04-27,15:22:57.484,119.8,829.842,100,1/1250.0,1.7,0,default,24.0,32.102635,35.209731,5199,32.10371118171037,35.209731,119.79999999999998,0.0,918
920,33,2026-04-27,15:22:57.517,119.8,829.842,100,1/1250.0,1.7,0,default,24.0,32.102635,35.209731,5199,32.10371118171037,35.209731,119.79999999999998,0.0,919
921,34,2026-04-27,15:22:57.551,119.8,829.842,100,1/1250.0,1.7,0,default,24.0,32.102635,35.209731,5199,32.10371118171037,35.209731,119.79999999999998,0.0,920
922,33,2026-04-27,15:22:57.584,119.8,829.842,100,1/1250.0,1.7,0,default,24.0,32.102635,35.209731,5199,32.10371118171037,35.209731,119.79999999999998,0.0,921
923,34,2026-04-27,15:22:57.617,119.8,829.842,100,1/1250.0,1.7,0,default,24.0,32.102635,35.209732,5199,32.10371118171037,35.209732,119.79999999999998,0.0,922
924,33,2026-04-27,15:22:57.651,119.8,829.842,100,1/1250.0,1.7,0,default,24.0,32.102635,35.209732,5199,32.10371118171037,35.209732,119.79999999999998,0.0,923
925,33,2026-04-27,15:22:57.684,119.8,829.842,100,1/1250.0,1.7,0,default,24.0,32.102635,35.209732,5199,32.10371118171037,35.209732,119.79999999999998,0.0,924
926,34,2026-04-27,15:22:57.717,119.8,829.842,100,1/1250.0,1.7,0,default,24.0,32.102635,35.209731,5199,32.10371118171037,35.209731,119.79999999999998,0.0,925
927,33,2026-04-27,15:22:57.750,119.8,829.842,100,1/1250.0,1.7,0,default,24.0,32.102635,35.209731,5199,32.10371118171037,35.209731,119.79999999999998,0.0,926
928,33,2026-04-27,15:22:57.784,119.8,829.842,100,1/1250.0,1.7,0,default,24.0,32.102635,35.209731,5199,32.10371118171037,35.209731,119.79999999999998,0.0,927
929,34,2026-04-27,15:22:57.818,119.8,829.842,100,1/1250.0,1.7,0,default,24.0,32.102635,35.209731,5199,32.10371118171037,35.209731,119.79999999999998,0.0,928
930,33,2026-04-27,15:22:57.851,119.8,829.842,100,1/1250.0,1.7,0,default,24.0,32.102635,35.209731,5199,32.10371118171037,35.209731,119.79999999999998,0.0,929
931,34,2026-04-27,15:22:57.884,119.8,829.842,100,1/1250.0,1.7,0,default,24.0,32.102635,35.209731,5199,32.10371118171037,35.209731,119.79999999999998,0.0,930
932,33,2026-04-27,15:22:57.918,119.8,829.842,100,1/1250.0,1.7,0,default,24.0,32.102635,35.209731,5199,32.10371118171037,35.209731,119.79999999999998,0.0,931
933,33,2026-04-27,15:22:57.951,119.8,829.842,100,1/1250.0,1.7,0,default,24.0,32.102635,35.209731,5199,32.10371118171037,35.209731,119.79999999999998,0.0,932
934,34,2026-04-27,15:22:57.984,119.8,829.842,100,1/1250.0,1.7,0,default,24.0,32.102635,35.209731,5199,32.10371118171037,35.209731,119.79999999999998,0.0,933
935,33,2026-04-27,15:22:58.018,119.8,829.842,100,1/1250.0,1.7,0,default,24.0,32.102635,35.209732,5199,32.10371118171037,35.209732,119.79999999999998,0.0,934
936,33,2026-04-27,15:22:58.051,119.8,829.842,100,1/1250.0,1.7,0,default,24.0,32.102635,35.209732,5199,32.10371118171037,35.209732,119.79999999999998,0.0,935
937,34,2026-04-27,15:22:58.085,119.8,829.842,100,1/1250.0,1.7,0,default,24.0,32.102635,35.209732,5199,32.10371118171037,35.209732,119.79999999999998,0.0,936
938,33,2026-04-27,15:22:58.117,119.8,829.842,100,1/1250.0,1.7,0,default,24.0,32.102635,35.209731,5199,32.10371118171037,35.209731,119.79999999999998,0.0,937
939,33,2026-04-27,15:22:58.151,119.8,829.842,100,1/1250.0,1.7,0,default,24.0,32.102635,35.209731,5199,32.10371118171037,35.209731,119.79999999999998,0.0,938
940,34,2026-04-27,15:22:58.185,119.8,829.842,100,1/1250.0,1.7,0,default,24.0,32.102635,35.209731,5199,32.10371118171037,35.209731,119.79999999999998,0.0,939
941,33,2026-04-27,15:22:58.218,119.8,829.842,100,1/1250.0,1.7,0,default,24.0,32.102635,35.209732,5199,32.10371118171037,35.209732,119.79999999999998,0.0,940
942,34,2026-04-27,15:22:58.251,119.8,829.842,100,1/1250.0,1.7,0,default,24.0,32.102635,35.209732,5199,32.10371118171037,35.209732,119.79999999999998,0.0,941
943,33,2026-04-27,15:22:58.285,119.8,829.842,100,1/1250.0,1.7,0,default,24.0,32.102635,35.209732,5199,32.10371118171037,35.209732,119.79999999999998,0.0,942
944,33,2026-04-27,15:22:58.318,119.8,829.842,100,1/1250.0,1.7,0,default,24.0,32.102635,35.209732,5199,32.10371118171037,35.209732,119.79999999999998,0.0,943
945,34,2026-04-27,15:22:58.351,119.8,829.842,100,1/1250.0,1.7,0,default,24.0,32.102635,35.209732,5199,32.10371118171037,35.209732,119.79999999999998,0.0,944
946,33,2026-04-27,15:22:58.385,119.8,829.842,100,1/1250.0,1.7,0,default,24.0,32.102635,35.209732,5199,32.10371118171037,35.209732,119.79999999999998,0.0,945
947,33,2026-04-27,15:22:58.418,119.8,829.842,100,1/1250.0,1.7,0,default,24.0,32.102635,35.209732,5199,32.10371118171037,35.209732,119.79999999999998,0.0,946
948,34,2026-04-27,15:22:58.451,119.8,829.842,100,1/1250.0,1.7,0,default,24.0,32.102635,35.209732,5199,32.10371118171037,35.209732,119.79999999999998,0.0,947
